,n_features,n_samples,n_subjects,feature_std,A,B,C,overall_prob_outcome,sd_outcome,time_effect,mean,sd,icc,icc_pred,auc_value_base,auc,auc_individual,auc_individual_sd,total_n,auc_c,auc_c_individual,auc_c_individual_sd,sd_intercept,sd_residual
534,10,90,150,0.1,0.05,0.65,0.05,0.2,0.25,FALSE,0.181185185,0.252264405,0.421293953,0.993026225,0.753264537,0.966291497,0.870890157,0.193491843,90,0.997746378,0.998985384,0.004846823,0.685963499,0.05748501
535,10,90,150,0.1,0.05,0.65,0.05,0.4,0.25,FALSE,0.420222222,0.255541192,0.259320832,0.99160054,0.708926911,0.987098273,0.952006416,0.121666903,144,0.998397486,0.998538386,0.007500321,0.714841478,0.065791087
536,10,90,150,0.1,0.05,0.65,0.05,0.5,0.25,FALSE,0.500740741,0.254340615,0.249977997,0.990800948,0.718173339,0.989377271,0.963256982,0.099794216,146,0.998518235,0.997455344,0.021322456,0.688406438,0.066332026
537,10,90,150,0.1,0.05,0.65,0.05,0.6,0.25,FALSE,0.570888889,0.261621647,0.270777813,0.988178849,0.710990902,0.985714735,0.955555491,0.104315852,143,0.999280228,0.999335864,0.004782035,0.597793578,0.065382775
538,10,90,150,0.1,0.05,0.65,0.05,0.7,0.25,FALSE,0.69037037,0.243032553,0.267669794,0.989861668,0.678137328,0.977358821,0.933447623,0.135005846,134,0.99827411,0.998618021,0.008403619,0.631550976,0.063915238
539,10,90,150,0.1,0.05,0.65,0.05,0.8,0.25,FALSE,0.796074074,0.258808326,0.404856755,0.989672897,0.759690255,0.964163342,0.865608303,0.194381527,98,0.997065728,0.993219366,0.036718534,0.574422292,0.05867792
540,10,90,150,0.1,0.05,0.65,0.05,0.9,0.25,FALSE,0.928,0.204897853,0.621513417,0.993205335,0.824527375,0.960462122,0.849015152,0.196505256,25,0.987588652,0.991329523,0.022689523,0.639523577,0.052895783
541,10,90,150,0.1,0.05,0.7,0.05,0.1,0.05,FALSE,0.102666667,0.059420796,0.027510791,0.993068992,0.5,0.851415094,0.818964077,0.199062566,133,0.996462264,0.997869674,0.014126284,0.704511376,0.058856782
542,10,90,150,0.1,0.05,0.7,0.05,0.2,0.05,FALSE,0.202518519,0.060216786,0.011464643,0.99089156,0.5,0.967706649,0.962087202,0.079366194,147,0.99782848,0.998383168,0.009882107,0.667380719,0.063985652
543,10,90,150,0.1,0.05,0.7,0.05,0.3,0.05,FALSE,0.29437037,0.072760817,0.014533364,0.9898973,0.5,0.980786631,0.981999887,0.039321848,149,0.997866894,0.997553798,0.014077034,0.666673905,0.067349925
544,10,90,150,0.1,0.05,0.7,0.05,0.4,0.05,FALSE,0.39637037,0.079703409,0.015608691,0.990114655,0.5,0.988735057,0.986947836,0.034903792,150,0.999372254,0.99958486,0.003682292,0.6965156,0.069595959
545,10,90,150,0.1,0.05,0.7,0.05,0.5,0.05,FALSE,0.505555556,0.085474603,0.018313925,0.99101077,0.535363259,0.991600973,0.9920647,0.01879406,150,0.999275012,0.99947271,0.003706896,0.73566839,0.07006549
546,10,90,150,0.1,0.05,0.7,0.05,0.6,0.05,FALSE,0.607407407,0.071299,0.010318423,0.987471294,0.5,0.989697931,0.989059347,0.028392127,150,0.998455833,0.997871032,0.011087024,0.618756816,0.069696484
547,10,90,150,0.1,0.05,0.7,0.05,0.7,0.05,FALSE,0.692444444,0.06520038,0.008947084,0.990542575,0.5,0.984010316,0.982639743,0.036913533,150,1,1,0,0.69364624,0.067777868
548,10,90,150,0.1,0.05,0.7,0.05,0.8,0.05,FALSE,0.798518519,0.068501553,0.018252281,0.992567374,0.5,0.955987816,0.946190193,0.096668177,147,0.99758162,0.997044056,0.018930737,0.73243455,0.063381128
549,10,90,150,0.1,0.05,0.7,0.05,0.9,0.05,FALSE,0.90437037,0.06106054,0.032346347,0.993162405,0.5,0.835741139,0.802064859,0.204202649,132,0.996183206,0.997369529,0.01865227,0.694578381,0.057631882
550,10,90,150,0.1,0.05,0.7,0.05,0.2,0.1,FALSE,0.197703704,0.110522653,0.066600418,0.991385642,0.5,0.945945946,0.922842795,0.137241709,143,0.998616987,0.998280886,0.014903254,0.671781269,0.062620717
551,10,90,150,0.1,0.05,0.7,0.05,0.1,0.1,FALSE,0.104666667,0.105537068,0.108859195,0.993412194,0.5,0.888742601,0.819490558,0.204414048,105,0.990654206,0.993886827,0.024996216,0.713042161,0.05806586
552,10,90,150,0.1,0.05,0.7,0.05,0.3,0.1,FALSE,0.284222222,0.112616719,0.051778701,0.992168394,0.5,0.979969804,0.973057187,0.074877728,150,0.997904808,0.997962963,0.011321949,0.748036474,0.066459261
553,10,90,150,0.1,0.05,0.7,0.05,0.4,0.1,FALSE,0.403481481,0.113473299,0.042844155,0.990119769,0.533335876,0.9896559,0.988202519,0.033058754,149,0.998260501,0.998176125,0.011317579,0.696511293,0.069577343
554,10,90,150,0.1,0.05,0.7,0.05,0.6,0.1,FALSE,0.602666667,0.117226772,0.046774709,0.991974583,0.543009366,0.99097613,0.989403714,0.026606197,150,0.998655591,0.99857232,0.008413135,0.768132953,0.069090753
555,10,90,150,0.1,0.05,0.7,0.05,0.8,0.1,FALSE,0.798814815,0.112498031,0.068356624,0.992166828,0.518764665,0.94795416,0.91996082,0.141482943,144,0.998753117,0.9984375,0.013294259,0.710766282,0.063154355
556,10,90,150,0.1,0.05,0.7,0.05,0.5,0.1,FALSE,0.505777778,0.101588347,0.030502731,0.990052659,0.552319375,0.990371944,0.98864197,0.027898896,150,0.998768185,0.998727339,0.007227909,0.696648662,0.069829375
557,10,90,150,0.1,0.05,0.7,0.05,0.7,0.1,FALSE,0.709037037,0.099417365,0.037195966,0.990188977,0.503201061,0.983161899,0.977256437,0.058751999,149,0.999580889,0.999520614,0.005851657,0.670107439,0.066702568
558,10,90,150,0.1,0.05,0.7,0.05,0.9,0.1,FALSE,0.894444444,0.117206061,0.135757206,0.99288107,0.5120474,0.887268618,0.792347725,0.224664373,109,0.992753623,0.992788882,0.049754492,0.685500473,0.058045226
559,10,90,150,0.1,0.05,0.7,0.05,0.1,0.15,FALSE,0.097925926,0.127399574,0.174337967,0.993117167,0.523960623,0.901649028,0.798441938,0.214657996,86,0.989795918,0.984085456,0.066083608,0.679261034,0.056548369
560,10,90,150,0.1,0.05,0.7,0.05,0.2,0.15,FALSE,0.213481481,0.153240397,0.13005851,0.991931948,0.539238799,0.955162503,0.903971795,0.16074337,135,0.996982157,0.997481046,0.013000142,0.695448812,0.062720363
561,10,90,150,0.1,0.05,0.7,0.05,0.3,0.15,FALSE,0.302,0.144097386,0.088308553,0.992365257,0.522250316,0.978244537,0.959944254,0.102334198,149,0.999183673,0.999502176,0.004285325,0.763194978,0.066941731
562,10,90,150,0.1,0.05,0.7,0.05,0.4,0.15,FALSE,0.402740741,0.157329486,0.092752821,0.9923006,0.588169584,0.987739492,0.979646561,0.050214786,149,0.999181916,0.999373959,0.004416031,0.773255632,0.068112985
563,10,90,150,0.1,0.05,0.7,0.05,0.5,0.15,FALSE,0.497333333,0.156747748,0.088085492,0.992011124,0.624737357,0.992096553,0.986364174,0.039728099,150,0.99975272,0.999722222,0.003402069,0.772497037,0.069323647
564,10,90,150,0.1,0.05,0.7,0.05,0.6,0.15,FALSE,0.592592593,0.150281679,0.083302541,0.991119366,0.578542694,0.991444274,0.985976214,0.050275989,150,0.998889455,0.998896368,0.006994971,0.723411867,0.068476985
565,10,90,150,0.1,0.05,0.7,0.05,0.7,0.15,FALSE,0.713111111,0.147102092,0.095648224,0.991935352,0.55226832,0.978292296,0.957931399,0.093693766,149,0.996883998,0.997403253,0.01158567,0.728091166,0.06565031
566,10,90,150,0.1,0.05,0.7,0.05,0.8,0.15,FALSE,0.812592593,0.143697758,0.12575771,0.993336925,0.517907637,0.951568811,0.896233496,0.164434089,130,0.997326203,0.996865314,0.021026551,0.763433951,0.062525982
567,10,90,150,0.1,0.05,0.7,0.05,0.9,0.15,FALSE,0.897481481,0.174499731,0.322695938,0.993752373,0.641098062,0.910869578,0.741293527,0.226457648,76,0.991841492,0.99243247,0.029131708,0.707766454,0.056118809
568,10,90,150,0.1,0.05,0.7,0.05,0.3,0.2,FALSE,0.318,0.212586274,0.199194479,0.992823783,0.634623106,0.975156825,0.928279383,0.148171765,141,0.999420915,0.999469033,0.004544554,0.762737589,0.064846545
569,10,90,150,0.1,0.05,0.7,0.05,0.1,0.2,FALSE,0.14,0.241624985,0.477538156,0.993481978,0.76248171,0.966250781,0.88943315,0.174475803,62,0.994291728,0.994198029,0.016699884,0.690171507,0.055902977
570,10,90,150,0.1,0.05,0.7,0.05,0.4,0.2,FALSE,0.404962963,0.189029367,0.138567786,0.990166844,0.633063052,0.985043553,0.969709408,0.08076469,150,0.998567061,0.998537019,0.008621402,0.6767602,0.06744148
571,10,90,150,0.1,0.05,0.7,0.05,0.2,0.2,FALSE,0.240592593,0.212560224,0.238421228,0.992595598,0.626358281,0.965479724,0.902466577,0.170326198,127,0.998830351,0.999371402,0.004278632,0.724315023,0.062558497
572,10,90,150,0.1,0.05,0.7,0.05,0.5,0.2,FALSE,0.508222222,0.210214076,0.167347787,0.988527127,0.670273849,0.987623494,0.970838513,0.08009719,149,0.998038433,0.998275651,0.007947412,0.631265666,0.068007054
573,10,90,150,0.1,0.05,0.7,0.05,0.6,0.2,FALSE,0.604740741,0.207938987,0.171468727,0.991213383,0.661393546,0.988067513,0.968206556,0.090467871,148,0.998844026,0.999035806,0.006452621,0.709994586,0.06684706
574,10,90,150,0.1,0.05,0.7,0.05,0.7,0.2,FALSE,0.712740741,0.189990588,0.166838202,0.991349067,0.598585342,0.974178366,0.94725687,0.108051534,138,0.998358882,0.99830084,0.009636187,0.697924785,0.065196876
575,10,90,150,0.1,0.05,0.7,0.05,0.8,0.2,FALSE,0.795777778,0.208215035,0.258047834,0.992676403,0.653429646,0.959572422,0.871707396,0.195057069,120,0.998114756,0.998536706,0.009387751,0.709559755,0.060946299
576,10,90,150,0.1,0.05,0.7,0.05,0.9,0.2,FALSE,0.909777778,0.197158201,0.466144452,0.994290787,0.781417015,0.949944892,0.82635212,0.214429939,50,0.988603989,0.993090586,0.022143322,0.70895834,0.053721996
577,10,90,150,0.1,0.05,0.7,0.05,0.1,0.25,FALSE,0.10562963,0.261171782,0.715399206,0.995304366,0.874917728,0.968412267,0.78034376,0.232834236,31,0.992965136,0.995918897,0.011921331,0.762765447,0.052391418
578,10,90,150,0.1,0.05,0.7,0.05,0.2,0.25,FALSE,0.190814815,0.251368767,0.401461609,0.993015277,0.741799338,0.956436977,0.856684524,0.199126387,100,0.998773006,0.999378788,0.004825545,0.694204658,0.058221604
579,10,90,150,0.1,0.05,0.7,0.05,0.3,0.25,FALSE,0.298888889,0.277509938,0.359487672,0.992158239,0.736199287,0.973350428,0.894313091,0.177440159,126,0.998585236,0.999546485,0.00363548,0.691618631,0.06148696
580,10,90,150,0.1,0.05,0.7,0.05,0.4,0.25,FALSE,0.416518519,0.24082032,0.229691897,0.992781834,0.700731452,0.990438871,0.969004894,0.099691414,147,0.999425287,0.999620991,0.003366224,0.777702076,0.066313166
581,10,90,150,0.1,0.05,0.7,0.05,0.5,0.25,FALSE,0.47,0.241414858,0.22499124,0.990786289,0.704517098,0.9882628,0.961917476,0.090925981,145,0.998742783,0.997555462,0.017451654,0.687736435,0.066320735
582,10,90,150,0.1,0.05,0.7,0.05,0.6,0.25,FALSE,0.590962963,0.264681233,0.281271947,0.990737202,0.716762451,0.986094725,0.949953493,0.125045139,142,0.998124659,0.998243388,0.008089447,0.673915792,0.065162464
583,10,90,150,0.1,0.05,0.7,0.05,0.7,0.25,FALSE,0.682888889,0.256129207,0.294490489,0.991806859,0.691076923,0.976503497,0.926413254,0.143920996,131,0.999615385,0.999363868,0.007280867,0.694473887,0.063120087
584,10,90,150,0.1,0.05,0.7,0.05,0.8,0.25,FALSE,0.812962963,0.225389129,0.325860251,0.99219473,0.673287924,0.952409371,0.858374768,0.197585794,102,0.997120748,0.997890529,0.009475388,0.672426398,0.059640362
585,10,90,150,0.1,0.05,0.7,0.05,0.9,0.25,FALSE,0.916814815,0.223292489,0.647004572,0.99437098,0.869980695,0.975444015,0.862003657,0.19422853,29,0.991428571,0.992824074,0.018799334,0.705621113,0.053090125
586,10,90,150,0.1,0.05,0.75,0.05,0.1,0.05,FALSE,0.098666667,0.057640518,0.026533844,0.994635798,0.5,0.865753378,0.827071678,0.192078408,130,0.994019139,0.994102564,0.031377473,0.789744663,0.057997225
587,10,90,150,0.1,0.05,0.75,0.05,0.2,0.05,FALSE,0.194148148,0.065610534,0.016582415,0.992289859,0.5,0.94412085,0.94186882,0.090296756,149,0.999223347,0.999434637,0.00540971,0.719154462,0.063391944
588,10,90,150,0.1,0.05,0.75,0.05,0.3,0.05,FALSE,0.297703704,0.061471673,0.00703855,0.991269108,0.5,0.989384167,0.989066101,0.028877305,150,0.997594347,0.996967196,0.016984452,0.714551915,0.067060582
589,10,90,150,0.1,0.05,0.75,0.05,0.6,0.05,FALSE,0.59362963,0.073526587,0.011422979,0.992709371,0.49991854,0.990672858,0.989176016,0.028089875,150,0.999402628,0.999465812,0.004614391,0.811893024,0.069577727
590,10,90,150,0.1,0.05,0.75,0.05,0.5,0.05,FALSE,0.493481481,0.076949749,0.012715514,0.991639319,0.520635799,0.991844009,0.991425146,0.022857336,150,0.999010131,0.999028319,0.00595716,0.765777908,0.070314806
591,10,90,150,0.1,0.05,0.75,0.05,0.4,0.05,FALSE,0.398666667,0.068335076,0.008459149,0.992217405,0.5,0.990342016,0.991127687,0.020882982,150,0.999383857,0.999326923,0.005973984,0.788081311,0.069795887
592,10,90,150,0.1,0.05,0.75,0.05,0.7,0.05,FALSE,0.704888889,0.065316682,0.009500529,0.99123172,0.5,0.984444038,0.984377669,0.032190525,150,0.998807668,0.998759241,0.008112902,0.727655002,0.068437656
593,10,90,150,0.1,0.05,0.75,0.05,0.8,0.05,FALSE,0.804592593,0.067912626,0.018422707,0.991545321,0.5,0.953735533,0.945607741,0.098031513,146,0.995483871,0.994748858,0.024696698,0.684346054,0.063192865
594,10,90,150,0.1,0.05,0.75,0.05,0.9,0.05,FALSE,0.900888889,0.059446448,0.028776588,0.994828167,0.5,0.842557482,0.825228475,0.190037797,132,0.989564128,0.992508418,0.032493918,0.804762913,0.058025137
595,10,90,150,0.1,0.05,0.75,0.05,0.1,0.1,FALSE,0.101259259,0.106515994,0.114729722,0.993837033,0.51666176,0.873417722,0.821137292,0.202991258,101,0.992405063,0.992574257,0.035057512,0.729470665,0.057444064
596,10,90,150,0.1,0.05,0.75,0.05,0.2,0.1,FALSE,0.209925926,0.11320288,0.066856657,0.990917962,0.512570637,0.955274858,0.934684497,0.121986972,145,0.997641509,0.996609195,0.02394568,0.658023799,0.062996209
597,10,90,150,0.1,0.05,0.75,0.05,0.3,0.1,FALSE,0.290444444,0.104881517,0.042720887,0.992584183,0.511348355,0.977706112,0.971944969,0.062622703,150,0.998956625,0.999119398,0.006769125,0.766000815,0.066210225
598,10,90,150,0.1,0.05,0.75,0.05,0.4,0.1,FALSE,0.399037037,0.110474962,0.040212457,0.99274447,0.527162417,0.987620349,0.983967516,0.03650028,150,0.999081445,0.999007937,0.007311861,0.814402467,0.069623351
599,10,90,150,0.1,0.05,0.75,0.05,0.5,0.1,FALSE,0.509037037,0.110530824,0.038181422,0.991006594,0.57043224,0.992105252,0.991117663,0.020242245,150,0.999021268,0.99884127,0.007507658,0.735640591,0.07007926
600,10,90,150,0.1,0.05,0.75,0.05,0.6,0.1,FALSE,0.603777778,0.118304298,0.047902264,0.988825877,0.548387486,0.988968284,0.985993245,0.033623242,150,0.999175466,0.998818035,0.009465392,0.656144518,0.069750339
601,10,90,150,0.1,0.05,0.75,0.05,0.7,0.1,FALSE,0.70637037,0.10874701,0.046399503,0.993175482,0.509850095,0.983773132,0.97461372,0.067663377,150,0.998302207,0.998978001,0.006436728,0.805297343,0.066754301
602,10,90,150,0.1,0.05,0.75,0.05,0.9,0.1,FALSE,0.892444444,0.106762944,0.108751515,0.994657467,0.509205652,0.88422219,0.798200681,0.206859033,118,0.987885463,0.988610025,0.042164451,0.790447148,0.057930822
603,10,90,150,0.1,0.05,0.75,0.05,0.1,0.15,FALSE,0.098666667,0.154330534,0.259113585,0.995155241,0.614982877,0.921815068,0.825264848,0.208705204,77,0.996113014,0.996103896,0.020705062,0.803474472,0.056061246
604,10,90,150,0.1,0.05,0.75,0.05,0.8,0.1,FALSE,0.81037037,0.102084226,0.057310301,0.993183501,0.5,0.955643508,0.934433463,0.126282981,145,0.995487357,0.996117089,0.01762743,0.764262417,0.063315266
605,10,90,150,0.1,0.05,0.75,0.05,0.2,0.15,FALSE,0.191481481,0.153983839,0.143482949,0.992294779,0.538212243,0.951877568,0.916720172,0.146200779,128,0.99770842,0.997939918,0.012127165,0.704294703,0.062062123
606,10,90,150,0.1,0.05,0.75,0.05,0.3,0.15,FALSE,0.317777778,0.161051314,0.109652671,0.989795464,0.581526431,0.982827459,0.968528481,0.088845083,147,0.999185668,0.9994782,0.004534989,0.658016901,0.066812996
607,10,90,150,0.1,0.05,0.75,0.05,0.4,0.15,FALSE,0.373703704,0.149117973,0.084777092,0.990955876,0.57764863,0.987097877,0.984584749,0.0398362,149,0.9980843,0.997628248,0.012097944,0.718688556,0.068658896
608,10,90,150,0.1,0.05,0.75,0.05,0.5,0.15,FALSE,0.481333333,0.15514124,0.086194367,0.991348422,0.614621273,0.992286681,0.988070103,0.031467322,150,0.998221412,0.998102743,0.009111543,0.739368233,0.069070928
609,10,90,150,0.1,0.05,0.75,0.05,0.6,0.15,FALSE,0.620444444,0.13963531,0.072444705,0.993141097,0.578030218,0.989954084,0.987512202,0.030212314,150,0.999802059,0.999761905,0.002916059,0.824159388,0.068490932
610,10,90,150,0.1,0.05,0.75,0.05,0.7,0.15,FALSE,0.702740741,0.148859484,0.095957437,0.991769121,0.555390499,0.978220927,0.963810965,0.093108501,150,0.997969131,0.998496573,0.011261244,0.733326017,0.066805914
611,10,90,150,0.1,0.05,0.75,0.05,0.8,0.15,FALSE,0.799333333,0.157704502,0.14539907,0.994536407,0.560002908,0.939632984,0.884648377,0.171481146,133,0.996863237,0.997116167,0.015912444,0.842735557,0.062462615
612,10,90,150,0.1,0.05,0.75,0.05,0.9,0.15,FALSE,0.89562963,0.160401232,0.266585695,0.99277964,0.626879498,0.936450368,0.825029022,0.213870048,78,0.993796526,0.990066157,0.059975576,0.660527167,0.056330509
613,10,90,150,0.1,0.05,0.75,0.05,0.2,0.2,FALSE,0.208888889,0.217088349,0.276601842,0.992089009,0.685707721,0.963887868,0.890087325,0.176110335,124,0.998235294,0.995295699,0.04514908,0.676691224,0.060426949
614,10,90,150,0.1,0.05,0.75,0.05,0.1,0.2,FALSE,0.107555556,0.207052393,0.439070114,0.993940471,0.768533376,0.944434512,0.833596799,0.212187561,61,0.993071594,0.992554645,0.034301181,0.696276755,0.054365219
615,10,90,150,0.1,0.05,0.75,0.05,0.3,0.2,FALSE,0.294222222,0.198338947,0.180091338,0.993091813,0.617883316,0.975330455,0.946785403,0.115609842,139,0.998206682,0.998781734,0.006698298,0.773479763,0.064511376
616,10,90,150,0.1,0.05,0.75,0.05,0.5,0.2,FALSE,0.498518519,0.20056539,0.151305225,0.992857363,0.650223463,0.987638483,0.977333718,0.044030883,148,0.999755501,0.999155405,0.010274937,0.800893063,0.067929807
617,10,90,150,0.1,0.05,0.75,0.05,0.4,0.2,FALSE,0.375555556,0.211927852,0.182186385,0.99191027,0.651389708,0.983783402,0.96447837,0.08885787,145,0.998604228,0.997275675,0.021546452,0.73213877,0.066118689
618,10,90,150,0.1,0.05,0.75,0.05,0.6,0.2,FALSE,0.582814815,0.218331286,0.186760751,0.991346432,0.662465903,0.984923617,0.961198112,0.087609264,148,0.998475803,0.998597238,0.007024338,0.719879238,0.067258089
619,10,90,150,0.1,0.05,0.75,0.05,0.8,0.2,FALSE,0.792740741,0.209529325,0.258490825,0.994180544,0.643599234,0.953770405,0.879059372,0.185614824,120,0.996912771,0.996368056,0.019400683,0.797572395,0.061020908
620,10,90,150,0.1,0.05,0.75,0.05,0.9,0.2,FALSE,0.912074074,0.178317305,0.388659028,0.994410692,0.691573737,0.927912617,0.816884281,0.209349333,62,0.986449864,0.991473521,0.026388543,0.726845635,0.054492696
621,10,90,150,0.1,0.05,0.75,0.05,0.7,0.2,FALSE,0.697407407,0.196305324,0.173199095,0.991750662,0.625541185,0.97238943,0.935476737,0.127707811,142,0.998413589,0.997709743,0.013680396,0.715698099,0.065273691
622,10,90,150,0.1,0.05,0.75,0.05,0.1,0.25,FALSE,0.08962963,0.238051675,0.687831779,0.994999558,0.886922898,0.980497934,0.872619048,0.203019104,24,0.994505495,0.995012019,0.013766269,0.73806826,0.052322597
623,10,90,150,0.1,0.05,0.75,0.05,0.2,0.25,FALSE,0.221777778,0.274629074,0.429380294,0.992717014,0.760276825,0.969907958,0.879964266,0.182607381,95,0.998901099,0.999229133,0.005439482,0.69098625,0.059184968
624,10,90,150,0.1,0.05,0.75,0.05,0.3,0.25,FALSE,0.295333333,0.235488678,0.257747487,0.992231441,0.660758885,0.978647157,0.937166329,0.138793495,135,0.997558991,0.998298105,0.008704189,0.716714496,0.06341762
625,10,90,150,0.1,0.05,0.75,0.05,0.4,0.25,FALSE,0.445555556,0.250953109,0.246123737,0.993147222,0.707772166,0.986030944,0.958558028,0.107255563,147,0.998657207,0.999201641,0.004320987,0.795545813,0.066083299
626,10,90,150,0.1,0.05,0.75,0.05,0.5,0.25,FALSE,0.481407407,0.250859808,0.243239947,0.991285316,0.696393425,0.989867502,0.961808145,0.103034953,147,0.999010391,0.99914056,0.005649269,0.70841881,0.066422706
627,10,90,150,0.1,0.05,0.75,0.05,0.6,0.25,FALSE,0.607481481,0.271697806,0.301182379,0.991773582,0.737295278,0.984732812,0.944169483,0.125252718,137,0.998864886,0.99835153,0.012491115,0.704405999,0.064153767
628,10,90,150,0.1,0.05,0.75,0.05,0.8,0.25,FALSE,0.76837037,0.298252809,0.492510723,0.993151307,0.794457367,0.967617082,0.86604944,0.191444208,94,0.998991787,0.99948075,0.003541686,0.703494401,0.058419357
629,10,90,150,0.1,0.05,0.75,0.05,0.7,0.25,FALSE,0.685925926,0.267624017,0.324217188,0.993454168,0.725289896,0.975883942,0.908144775,0.168062491,127,0.998804781,0.999314389,0.00456455,0.783835724,0.063625844
630,10,90,150,0.1,0.05,0.75,0.05,0.9,0.25,FALSE,0.942296296,0.173072026,0.543802612,0.995469378,0.79474851,0.970720721,0.824642857,0.222826913,25,0.988738739,0.988175824,0.029305547,0.774741349,0.052266295
631,10,90,150,0.1,0.05,0.8,0.05,0.1,0.05,FALSE,0.10037037,0.061378868,0.030943425,0.994699696,0.5,0.8465079,0.805689569,0.194294366,128,0.988549618,0.991799975,0.033998243,0.798845997,0.058313276
632,10,90,150,0.1,0.05,0.8,0.05,0.3,0.05,FALSE,0.292888889,0.068629808,0.011758423,0.994034875,0.5,0.978039654,0.976383618,0.045884686,150,0.999170813,0.999440559,0.004845575,0.870752566,0.067453379
633,10,90,150,0.1,0.05,0.8,0.05,0.4,0.05,FALSE,0.395185185,0.067744416,0.008178306,0.99297864,0.5,0.992766088,0.992684176,0.020127657,150,0.998247425,0.998323413,0.009005304,0.830759317,0.069857959
634,10,90,150,0.1,0.05,0.8,0.05,0.2,0.05,FALSE,0.207333333,0.061276368,0.011864083,0.993210227,0.5,0.951474188,0.942900844,0.099127116,149,0.997619048,0.997949292,0.012986431,0.777314372,0.064269326
635,10,90,150,0.1,0.05,0.8,0.05,0.5,0.05,FALSE,0.495037037,0.07566138,0.011918658,0.991939155,0.528586341,0.990841493,0.990337807,0.019690686,150,0.999252987,0.999027778,0.007035661,0.783787368,0.070655508
